"Id","Slug","Title","Subtitle","HostSegmentTitle","ForumId","OrganizationId","CompetitionTypeId","HostName","EnabledDate","DeadlineDate","ProhibitNewEntrantsDeadlineDate","TeamMergerDeadlineDate","TeamModelDeadlineDate","ModelSubmissionDeadlineDate","FinalLeaderboardHasBeenVerified","HasKernels","OnlyAllowKernelSubmissions","HasLeaderboard","LeaderboardPercentage","LeaderboardDisplayFormat","EvaluationAlgorithmAbbreviation","EvaluationAlgorithmName","EvaluationAlgorithmDescription","EvaluationAlgorithmIsMax","ValidationSetName","ValidationSetValue","MaxDailySubmissions","NumScoredSubmissions","MaxTeamSize","BanTeamMergers","EnableTeamModels","EnableSubmissionModelHashes","EnableSubmissionModelAttachments","RewardType","RewardQuantity","NumPrizes","UserRankMultiplier","CanQualifyTiers","TotalTeams","TotalCompetitors","TotalSubmissions"
"21346","2020-ai-term-project-18011759","초등학생 등교 인원수에 따른 스쿨존 사고 발생 빈도 예측","2020.AI.Term.Project_18011759","InClass","730239","","1","","06/14/2020 15:13:33","06/28/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","6","6","87"
"21348","prediction-of-housing-price","Prediction of housing price","Predict the housing price by given test_data.cvc","InClass","729907","","1","","06/14/2020 13:28:23","06/29/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","7","7","18"
"21361","1056lab-auto-insurance-risk-prediction","Auto Insurance Risk Prediction","The Canceled 1056Lab Data Analytics Competition","InClass","731791","","1","","06/15/2020 09:33:23","06/15/2020 09:45:00","","","","","True","True","False","True","30","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","5","2","","True","False","False","False","","","1","0","False","0","0","0"
"21385","2020-ai-termproject","2020-AI-TermProject","2020-AI-TermProject","InClass","734994","","1","","06/16/2020 13:46:30","06/28/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","20","","False","False","False","False","","","1","0","False","4","4","11"
"21426","sample-food","sample ai","sample 식중독","InClass","741387","","1","","06/19/2020 11:59:58","06/30/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"21467","ml-final-task","20 Days of ML Final Task🌠🌠","Predicting the age of abalone from physical measurements","InClass","750239","","1","","06/24/2020 00:26:54","06/28/2020 05:00:00","","","","","True","True","False","True","30","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","5","2","","True","False","False","False","","","1","0","False","13","13","70"
"20677","jesterdsub2020v2","Jester joke recommendation","Jester joke recommendation","InClass","664208","","1","","05/12/2020 12:31:58","05/31/2020 23:59:00","","","","","True","True","False","True","0","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","2","2","","True","False","False","False","","","1","0","False","1","1","1"
"20678","house-rent-in-lagos","ML@Home Challenge","Predict house prices within specific locations in Lagos","InClass","679681","","1","","05/20/2020 15:32:35","05/27/2020 23:59:00","","","","","True","True","False","True","0","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","1","1","2"
"20769","sample-kaggle-leaderboard","sample_kaggle_leaderboard","sample_kaggle_leaderboard","InClass","670088","","1","","05/15/2020 13:08:36","05/15/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"20798","mgtf-495-spring-2020","MGTF 495 Spring 2020","House price prediction","InClass","674451","","1","","05/18/2020 00:19:58","06/13/2020 07:00:00","","","","","True","True","False","True","50","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","27","99","808"
"20845","movie-votes-prediction","TMDB Movie Rating Prediction","Predict the average votes for movies","InClass","679407","","1","","05/20/2020 12:53:57","06/25/2020 23:59:00","","","","","True","True","False","True","20","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","10","3","","False","False","False","False","","","1","0","False","10","14","188"
"20912","AI_midterm_1_cabbage","AI_midterm_1_cabbage","배추가격 예측 문제","InClass","688042","","1","","05/25/2020 08:19:53","05/31/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"20914","iioeconometricsinr2020","UG - IIO -  Econometría en R - 2020","Técnicas de regresión en R","InClass","688013","","1","","05/25/2020 08:07:38","07/01/2020 23:59:00","","","","","True","True","False","True","70","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","10","2","","False","False","False","False","","","1","0","False","28","37","470"
"20925","2020ai118011765sample-kaggle-leaderboard","2020.ai.1번.18011765.도진경.sample_kaggle_leaderboard","배추가격 예측 문제","InClass","688774","","1","","05/25/2020 14:39:36","05/31/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","1","","False","False","False","False","","","1","0","False","0","0","0"
"20926","18011793-10-week-assignment","2020.AI.중간고사.문제1","배추가격 예측 문제","InClass","688526","","1","","05/25/2020 12:34:57","06/30/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"20932","2020-ai-exam-biker-simulation","2020.AI.중간고사.문제4","서울시 따릉이 이용자 예측 문제","InClass","688939","","1","","05/25/2020 15:59:55","06/01/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"20936","cabbage18011751","2020.AI.중간고사.문제1_캐글리더보드만들기","배추가격 예측 문제_18011751 강민지","InClass","689277","","1","","05/25/2020 19:20:36","06/01/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","10","2","","False","False","False","False","","","1","0","False","1","1","1"
"20942","cbbage-prediction-submit","cabbage_prediction_submit","배추가격 예측 문제","InClass","690350","","1","","05/26/2020 08:57:27","05/31/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","10","2","","False","False","False","False","","","1","0","False","0","0","0"
"20945","20200526-test","캐글 리더 보드 만들기","배추가격 예측 문제","InClass","690592","","1","","05/26/2020 11:19:26","05/31/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"20947","homework-kaggle-leaderboard","homework_kaggle_leaderboard","homework_kaggle_leaderboard","InClass","690710","","1","","05/26/2020 12:28:02","05/26/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"20951","covid19chile","COVID19 Chile","Predice el número de infectados de Coronavirus en Chile","InClass","691555","","1","","05/26/2020 21:39:40","06/06/2020 04:00:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","5","5","","False","False","False","False","","","1","0","False","5","5","18"
"20965","make-kaggle-leaderboard","Make-kaggle-leaderboard","17011771 이채원","InClass","692440","","1","","05/27/2020 09:58:52","06/01/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"20970","cabbage-price-18011797","cabbage_price_18011797","배추 가격 예측문제","InClass","692573","","1","","05/27/2020 11:25:32","06/27/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"20972","2020ai-cabbage","2020.AI.중간고사.문제1-만들기","배추가격 예측문제-Leaderboard 다시만들기","InClass","692626","","1","","05/27/2020 12:06:50","05/31/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","1","1","1"
"20974","sample-2020-ai-1","sample_2020 AI 중간고사 문제1","배추가격 예측  문제","InClass","692738","","1","","05/27/2020 13:14:37","06/06/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"20961","cabbage-ai","cabbage-ai","predict the price of cabbages!","InClass","691863","","1","","05/27/2020 03:05:10","05/27/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"20986","sample-kaggle-leaderboard-18011862","sample_kaggle_leaderboard_18011862","sample_kaggle_leaderboard","InClass","694746","","1","","05/28/2020 14:11:26","05/28/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
"21003","2020ai-18011880","2020.AI.중간고사.문제1","배추가격 예측","InClass","695020","","1","","05/28/2020 16:37:12","05/31/2020 23:59:00","","","","","True","True","False","True","100","0.00000","RMSE","Root Mean Squared Error","Square root of the average of the squared errors.","False","","","20","2","","False","False","False","False","","","1","0","False","0","0","0"
