Question,Votes,Views,Date
How to check whether two bounding boxes are overlapping in a frame ? [OpenCV] [duplicate],0,22,2020-05-04
Reconstructing Stereo images,0,17,2020-05-04
Transferlearning ResNet Model does not learn,0,26,2020-05-04
How to recognize a larger object and then some tiny ones in it in a picture?,0,16,2020-05-04
Python: Find black background in an image,0,25,2020-05-04
Optical Flow for periodic/sequence of images to detect movement of species,0,12,2020-05-04
"CAD point grade rule method ? AutoCAD, GerberCAD",0,9,2020-05-04
How to calculate the IOU of polygons in python?,0,41,2020-05-03
Evaluate neural network using predicted image and ground truth image,0,53,2020-05-03
Neural network training and validation accuracy flatlines after one epoch,1,36,2020-05-03
Tensorflow Object detection api - prediction with multiple boundary boxes problem,0,43,2020-05-03
How to correctly read an image in YCbCr mode?,0,53,2020-05-03
Python Image Processing - How to remove certain contour and blend the value with surrounding pixels?,16,195,2020-05-02
Detecting the edges of an image with a similar colored background,0,37,2020-05-02
Implementation of a UNet like network for instance segmentation on bilogical images,0,18,2020-05-02
Vectorized extraction of submatrices in numpy-array,4,38,2020-05-02
Splitting objects into parts,0,48,2020-05-02
Finding edge matrices for corresponding edges in images,1,62,2020-05-02
about bounded boxes of objects,0,28,2020-05-01
Is there a way to freeze specific layers in a KerasLayer?,0,35,2020-05-01
what is subplot for an image [duplicate],0,6,2020-05-01
Lucas Kanade optical flow understanding from Paper vs Matlab,0,44,2020-05-01
Deskew rotated image of document,0,23,2020-04-30
Pytorch - Getting loss 0.000 and keyerror while inferencing,0,35,2020-04-30
OpticalFlowLK matlab calculation explaination,0,16,2020-04-30
Is there another way to produce heatmaps from a model?,0,19,2020-04-30
RuntimeError: CUDA out of memory. with small batch size,0,21,2020-04-30
Doesn't Pooling in a Convolutional Neural Network lose precision in feature detection? [closed],-1,19,2020-04-30
Google Colab is telling me that a path to a video input is not set when it clearly is set correctly,0,21,2020-04-30
How is Siamese network realized with Pytorch if it is single input during inference?,0,25,2020-04-29
How to fix ' ValueError: Cannot load file containing pickled data when allow_pickle=False ;?,1,153,2020-04-29
Perspective Projection based on Camera Calibration in OpenCV using Python,0,31,2020-04-29
how to compare contents of two images?,0,30,2020-04-29
What HSV color range should I use in openCV to filter out blue pixels?,0,65,2020-04-29
Accessing Image Sub regions,0,80,2020-04-29
can anyone teach me how the Maximally Stable Extremal Region (MSER) formula works in detail?,0,19,2020-04-29
Cannot import Image to test Scikit learn application,0,30,2020-04-29
Higher floating-point precision and Machine Learning,-1,26,2020-04-29
Image Recognition Model Guessing the Same Class Every Time,0,28,2020-04-28
object in foreground with amibient light and shadows,0,30,2020-04-28
How to annotate cigarettes with bounding box,0,11,2020-04-28
Judge over-fitting by guided back-propagation,0,14,2020-04-28
"Angle Regression with Single Shot detection(aka, SSD), total loss won't drop",0,17,2020-04-28
What's inside dlib.train_shape_predictor?,0,21,2020-04-28
Understanding Deformable Part-Based Object Detector,0,18,2020-04-28
How to get the proper Octave for SIFT keypoints OpenCV,0,26,2020-04-28
plotting image with axes in OpenCV,1,20,2020-04-28
How to make Tesseract recognize o as o and not as zero?,1,66,2020-04-28
count number of colored diamond in the image,1,57,2020-04-28
What does this image-kernel correlation matrix represent?,0,36,2020-04-27
Detect ellipse parameters from a given elliptical mask,0,45,2020-04-27
How to crop polygon to be within a rectangular region,-1,35,2020-04-27
confusion regarding “imresize” in MATLAB?,0,60,2020-04-27
poor detection on image on changing video source in opencv-python,0,27,2020-04-27
the visualization of posenet in matlab code,0,12,2020-04-27
Drawing contours in opencv,0,36,2020-04-27
how to mount a share path for the big dataset in windows os for computer vision annotation tool cvat while building a docker container for it?,1,64,2020-04-27
Separate overlapping objects in semantic segmented images,0,20,2020-04-27
Detect columns from a table with opencv,0,36,2020-04-27
How to remove the seal in gray picture by using openCV(python)?,0,28,2020-04-27
Intrinsic Parameters of Camera,0,28,2020-04-26
How can I count number of pixels in a contour?,-1,42,2020-04-26
"Car Detection(Mask R CNN), How can I find the direction that car is moving?",1,42,2020-04-26
Is the 3D matrix representation of images different than the way they are represented by a 3D array in opencv?,0,12,2020-04-26
How can I extract the screen of the mobile from an image where there are other rectangular objects also?,-1,44,2020-04-26
Both validation loss and accuracy with a spike,0,22,2020-04-25
Efficient way to crop 3d volume in pytorch,0,46,2020-04-25
Facing close object detection problem in Yolov3,0,40,2020-04-25
How does the OpenVINO toolkit program the FPGA?,0,15,2020-04-25
Loss not Converging for CNN Model,0,32,2020-04-25
reconstruct partially cancelled line,0,7,2020-04-25
Why does google vision take so much time to train the model?,-1,50,2020-04-25
How to use trained siamese network to predict labels for large test set with 100+ classes?,1,35,2020-04-25
How to find average or median of images at different angle (for panorama),0,18,2020-04-25
Which one should I ues for preprocessing image?,1,19,2020-04-24
input depth must be evenly divisible by filter depth: 1 vs 3 [[{{node model/conv1_conv/Conv2D}}]],0,51,2020-04-24
Creating higher rank variable stacked over the previous in a map_fn in TensorFlow,0,13,2020-04-24
Loading large set of images kill the process,0,39,2020-04-24
Does Azure Anomaly Detection API works for Vision data,0,16,2020-04-24
how to detect irregular circles in python with opencv,0,42,2020-04-23
"Pytorch: RGB value ranges 0-1 after rescaling, How do I normalize images?",0,57,2020-04-23
Detect the presence/absense of simple components from a circuit board using object detection,-2,143,2020-04-23
setting an array element with a sequence - Keras model,0,19,2020-04-23
How to detect painted area of car (openCV),0,39,2020-04-23
"When yolov3 performs multi-scale training, will the anchor change according to the corresponding proportion?",0,15,2020-04-23
How to add weights for multi-constraints pose estimation with G2o,0,28,2020-04-23
Darknet: How labels used for classification?,0,28,2020-04-23
mnist digit Similarity model with different outputs every time,0,15,2020-04-23
How to choose a CNN model for a particular use case?,0,43,2020-04-23
Determine if image is cropped version of other image,0,24,2020-04-22
Loss equals nan in training neural network with yolo custom loss function?,0,25,2020-04-22
Washer measurement with DIPlib,1,64,2020-04-22
Occlusion boundary sharpening,0,7,2020-04-22
set_weights() in Tensorflow model,1,34,2020-04-22
How to ignoring black color in the background in k-means algorithm?,0,14,2020-04-22
Error “IndexError: How to predict input image using trained model in Keras?,0,76,2020-04-22
PyTorch augmentation,0,42,2020-04-22
Is there a way to compute whether an object that left the frame has returned in opencv?,0,10,2020-04-22
Testing CV model with images from directory,0,27,2020-04-22
Pass pretrained weights in CNN Pytorch to a CNN in Tensorflow,1,32,2020-04-21
How do i resolve this ildoonet / tf-pose-estimation installing issue for windows 10,0,40,2020-04-21
Basler camera and DIPlib,1,46,2020-04-21
How to balance data with keras.ImageDataGenerator(),1,47,2020-04-21
RGB to YIQ and back in python,0,23,2020-04-21
How can I get line coordinates that readed by tesseract?,0,44,2020-04-21
invalid write of size 4 when assigning sum to a matrix,0,83,2020-04-21
How to convert Tensorflow model.json to model.pb file,0,34,2020-04-21
How the control and evaluate points on the nurbs curve changes when move the start and end point in the CAD software?,0,12,2020-04-21
Lucas Kanade Tracker giving poor results. How can I improve my solution?,0,25,2020-04-21
"How to predict input image using trained model in Keras, .h5 saved file?",0,48,2020-04-21
Dividing a circle into 12 equal parts using OpenCV and Python,0,77,2020-04-20
Object detection project using Python [closed],-2,47,2020-04-20
How to project 3D point onto camera pixel?,0,12,2020-04-20
Expressing a double summation for Bundle Adjustment in Ceres Solver,0,13,2020-04-20
OpenCV Object Detection using Feature Matching,0,45,2020-04-20
Estimate distance between two objects in an image,0,14,2020-04-20
"Architecture of VGGnet. What is multi-crop, dense evaluation?",0,73,2020-04-20
Different behavior of the edge_aware_upsample_point_set for upsampling in CGAL?,0,11,2020-04-20
Need help understanding this pytorch-vision code so i can improve the quality of network training,0,18,2020-04-20
Sobel filter implementation,0,24,2020-04-19
Gray scale images,1,81,2020-04-19
Pandas Dataframe: Want to combine multiple rows into one based similarity on other values [duplicate],0,24,2020-04-19
Feed GStreamer sink into OpenPose,0,16,2020-04-19
Gaussian filter for image bluring,0,39,2020-04-19
Calculating XOR of the two images,1,25,2020-04-19
Loading an image file,1,67,2020-04-19
What if model gets trained on half part of image? [closed],-2,35,2020-04-19
3D Reconstruction from multiview calibrated camera,0,24,2020-04-19
separate_stains output of one channel and conversion to grayscale,0,35,2020-04-18
How to compute geometric transformations with OpenCV,0,22,2020-04-18
Problem in Visualizing the different color channels of an RGB image,0,20,2020-04-18
tf.fold vs tf.scan vs tf.map_fn,0,18,2020-04-18
Detecting at which points a Pattern in a Graph Ends,0,11,2020-04-18
Open3d: How do I create an icosphere/geodesic polyhedron sphere?,0,29,2020-04-17
I am confused with the kernel or filter,0,39,2020-04-17
Adding attention to a simple CNN for crowd density,0,17,2020-04-17
"When I use yolov3 to train my dataset and there are more than 60 objects in a picture,do I need to change yolov3.cfg or other parameters?",0,21,2020-04-17
Calibration parameters for FLIR Blackfly cameras?,0,37,2020-04-17
Destructure a solid color into overlayed colors with transparency,0,17,2020-04-17
How to extract data from invoices in tabular format,0,138,2020-04-17
"how to make a train and test dataset from 40,40,9 features and 40,40 target dataset",0,11,2020-04-17
Applying open cv thresholding on deconvolved image channel,0,14,2020-04-17
Using the score metric to filter the output of a Keypoint RCNN trained on a custom dataset,0,20,2020-04-16
Computing real world distance using pixel distance,3,63,2020-04-16
"cv2.imwrite(“resized_”+image, re) throws syntax error",0,28,2020-04-16
How to make this picture no longer sawtooth around?,-1,32,2020-04-16
"Mask R-CNN, Multi-Class",0,71,2020-04-15
Regional Proposal Network vs YOLO object detection,0,20,2020-04-15
How to perform specific object recognition on a image?,0,29,2020-04-14
Data shuffling for Image Classification,0,70,2020-04-14
Robustly finding the local maximum of an image patch with sub-pixel accuracy,1,63,2020-04-14
Add a new object to a pretrained object detection model,0,13,2020-04-14
Why we need to use RANSAC when we already match keypoints?,0,30,2020-04-14
