OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION
USDA-NIFA-SBIR-005943,Small Business Innovation Research Program Phase I,USDA-NIFA,National Institute of Food and Agriculture,8000000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays
",,electronic@nifa.usda.gov,,,07/14/2016,10/06/2016,07/14/2016 10:49:14,Synopsis 1
FOA-AFRL-RQKP-2017-0001,Diverse Collegiate Research and Development Collaboration Program,DOD-AFRL,Air Force -- Research Lab,2350000,,"John D. McClellan
Grants Officer
Phone 937-713-9944",,john.mcclellan.2@us.af.mil,,,12/22/2016,12/23/2021,12/22/2016 10:36:22,Synopsis 1
SFOP0004942,"Supporting Her Empowerment – Girls' Resilience, Enterprise, and Technology (SHE's GREAT) Initiative ",DOS-SBUR-SGWI,Office of Global Womens Issues,,1,"Mark  Murray

",,,,,05/18/2018,06/15/2018,05/18/2018 16:25:18,Synopsis 1
HR001119S0005,Machine Common Sense (MCS),DOD-DARPA-I2O,DARPA - Information Innovation Office,,,"BAA Coordinator
MCS@darpa.mil
",,MCS@darpa.mil,,,10/19/2018,12/18/2018,10/19/2018 12:20:19,Synopsis 1
HR001119S0003,Accelerated Molecular Discovery (AMD),DOD-DARPA-DSO,DARPA - Defense Sciences Office,,,"BAA Coordinator
HR001119S0003@darpa.mil
",,HR001119S0003@darpa.mil,,,10/19/2018,01/14/2019,10/19/2018 11:40:19,Synopsis 1
N00421-19-S-0001,Naval Air Systems Command Digital Office (NDO) Office-Wide Broad Agency Announcement,DOD-ONR-AIR,NAVAIR,,,NAVAIR NDO BAA Coordinator,,navair_ndo_baa.fct@navy.mil,,,11/19/2018,11/18/2019,11/19/2018 15:24:19,Synopsis 1
DE-FOA-0002060,Genomics-Enabled Plant Biology for Determination of Gene Function,PAMS-SC,Office of Science,30000000,11,"Dr. Catherine M. Ronning
301-903-9549",,catherine.ronning@science.doe.gov,,,02/11/2019,05/17/2019,02/11/2019 16:15:11,Synopsis 1
USDA-NIFA-AFRI-006772,Agriculture and Food Research Initiative - Foundational and Applied Science,USDA-NIFA,National Institute of Food and Agriculture,192585000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays",,electronic@nifa.usda.gov,,,05/07/2019,12/18/2019,07/09/2019 8:28:09,Synopsis 3
DE-FOA-0002042,"MINORITY EDUCATION, WORKFORCE, AND TRAINING PROGRAM",DOE-01,Headquarters,4000000,10,"Grant Specialist Obiajulum Diei-Anene 202-287-1885
obiajulum.diei-anene@hq.doe.gov",,obiajulum.diei-anene@hq.doe.gov,,,09/03/2019,10/31/2019,03/19/2020 7:52:19,Synopsis 9
HDTRA1-09-14-FRCWMD-BAA,Fundamental Research to Counter Weapons of Mass Destruction,DOD-DTRA,Defense Threat Reduction Agency,500000000,,HDTRA1-FRCWMD-A@dtra.mil,,HDTRA1-FRCWMD-A@dtra.mil,,,09/28/2009,09/30/2015,03/26/2015 13:35:26,Synopsis 22
POWER2015,The Partnerships for Opportunity and Workforce and Economic Revitalization (POWER) Implementation Grants,DOC-EDA,Economic Development Administration,,,"the agency-specific representatives identified in the full opportunity found under the ""related documents"" tab.  Questions may also be addressed to the POWER email dropbox, and they will be routed to the appropriate agency for response.",,POWER@eda.gov,,,05/11/2015,07/10/2015,05/11/2015 11:41:11,Synopsis 1
USDA-NIFA-SBIR-004553,Small Business Innovation Research Program - Phase I,USDA-NIFA,National Institute of Food and Agriculture,18300000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,06/20/2014,10/02/2014,06/20/2014 12:30:20,Synopsis 1
USDA-NIFA-SCRI-004509,Specialty Crop Research Initiative,USDA-NIFA,National Institute of Food and Agriculture,76800000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,03/17/2014,06/20/2014,03/17/2014 7:31:17,Synopsis 1
NOAA-OAR-OAR-TPO-2019-2005899,FY 2019 SMALL BUSINESS INNOVATION RESEARCH (SBIR) PROGRAM,DOC,Department of Commerce,3360000,30,"Vincent Garcia
NOAA SBIR Program Manager
1305 East West Highway, Room: 7605 Silver Spring, MD 20910
301-628-1011",,vincent.garcia@noaa.gov,,,11/08/2018,02/13/2019,01/28/2019 16:54:28,Synopsis 3
HQ0034-20-S-FO01,"National Defense Education Program (NDEP) for Science, Technology, Engineering, and Mathematics (STEM) Education, Outreach, and Workforce Initiative Programs, Fiscal Year 2020",DOD,Department of Defense,,10,CHRISSANDRA SMITH,,chrissandra.smith.civ@mail.mil,,,12/27/2019,02/28/2020,02/13/2020 7:45:13,Synopsis 3
USDA-NIFA-AFRI-007052,Agriculture and Food Research Initiative - Foundational and Applied Science,USDA-NIFA,National Institute of Food and Agriculture,192600000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays",,electronic@nifa.usda.gov,,,12/18/2019,11/18/2020,04/16/2020 16:40:16,Synopsis 6
N00014-17-S-B001,Long Range Broad Agency Announcement (BAA) for Navy and Marine Corps Science and Technology,DOD-ONR,Office of Naval Research,,,"Michelle Parrott
Contract Specialist
Phone 703-696-2044",,michelle.parrott@navy.mil,,,09/28/2016,09/30/2017,09/29/2017 14:45:29,Synopsis 2
W912HZ-17-BAA-01,2017 Broad Agency Announcement,DOD-COE-ERDC,Engineer Research and Development Center,,,"Melinda Windham
ERDC Contracting Office
Phone 601-634-7249",,Melinda.Windham@usace.army.mil,,,02/09/2017,01/31/2018,12/04/2017 14:41:04,Synopsis 2
BAA-PKD-08-0006-CALL4,Human Systems Technologies for Future Air Force Challenges,DOD-AFRL,Air Force -- Research Lab,,,"Mark Wade
Contract Negotiator
Phone 937-656-9026",,mark.wade@wpafb.af.mil,,,08/30/2010,10/15/2010,08/30/2010 15:54:30,Synopsis 1
USDA-NIFA-AFRI-003397,Agriculture and Food Research Initiative: Foundational Program,USDA-NIFA,National Institute of Food and Agriculture,78000000,420,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET.
",,electronic@nifa.usda.gov,,,01/07/2011,06/08/2011,01/07/2011 13:31:07,Synopsis 3
USDA-NIFA-AFRI-003968,Agriculture and Food Research Initiative: Agriculture and Natural Resources Science for Climate Variability and Change,USDA-NIFA,National Institute of Food and Agriculture,5000000,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays ",,electronic@nifa.usda.gov,,,11/15/2012,04/15/2013,11/15/2012 12:01:15,Synopsis 1
W81XWH-16-R-SOC1,US Special Operations Command Broad Agency Announcement,DOD-AMRAA,Dept. of the Army -- USAMRAA,,,"CDMRP Help Desk
Phone: 301-682-5507
Email: help@ebrap.org",,help@ebrap.org,,,04/15/2016,04/14/2017,04/15/2016 10:18:15,Synopsis 1
W81XWH-USSOCOM-BAA-15-1,DOD USSOCOM Broad Agency Announcement,DOD-AMRAA,Dept. of the Army -- USAMRAA,5000000,6,"CDMRP Help Desk 
Phone: 	301-682-5507 
Email: 	help@eBRAP.org
",,help@eBRAP.org,,,04/14/2015,04/14/2016,04/21/2015 17:31:21,Synopsis 4
RFA-294-12-000001,Partnerships for Youth Program,USAID-WES,"West Bank, Gaza USAID-West Bank",16000000,1,"Shirine Agbarieh
Acquisition and Assistance Specialist",,sagbarieh@usaid.gov,,,06/11/2012,07/27/2012,06/15/2012 9:22:15,Synopsis 2
RFA-294-12-000002,School Improvement Program,USAID-WES,"West Bank, Gaza USAID-West Bank",20000000,1,"Sandy Sakran
Grantor
Phone 972-3-511-4870",,ssakran@usaid.gov,,,06/11/2012,,06/15/2012 8:57:15,Synopsis 3
USAID-RDMA-SOL-486-14-000020,SERVIR Mekong,USAID-THA,Thailand USAID-Bangkok,7500000,1,"Tricia Siaso
Assistance Specialist
Phone +66-2-257-3000",,tsiaso@usaid.gov,,,02/28/2014,04/25/2014,04/04/2014 5:53:04,Synopsis 3
BAA-AFRL-AFOSR-2016-0007,Research Interests of the Air Force Office of Scientific Research,DOD-AFOSR,Air Force Office of Scientific Research,,99999,"Daniel Smith
Procurement Analyst
Phone 703-588-8494",,Daniel.smith.120@us.af.mil,,,11/07/2017,06/10/2018,06/19/2018 8:10:19,Synopsis 2
N00173-18-S-BA01,NRL Long Range Broad Agency Announcement (BAA) for Basic and Applied Research,DOD-ONR-NRL,Naval Research Laboratory,,,"Mary Johnson
Contract Specialist
Phone 202-767-2021",,nrlproposals@nrl.navy.mil,,,05/10/2018,05/09/2019,09/04/2018 15:31:04,Synopsis 4
N00173-19-S-BA01,NRL Long Range Broad Agency Announcement (BAA) for Basic and Applied Research,DOD-ONR-NRL,Naval Research Laboratory,,,"Mary A Johnson
Procurement Analyst
Phone 202-767-2021",,nrlproposals@nrl.navy.mil,,,09/06/2019,09/05/2020,03/24/2020 9:05:24,Synopsis 2
FOA-AFRL-AFOSR-2019-0002,Multidisciplinary Research Program of the University Research Initiative (FY20 Air Force Submission),DOD-AFOSR,Air Force Office of Scientific Research,180000000,,"If you have difficulty accessing the full announcement electronically, please contact

Katie Wisecarver
Program Coordinator
Phone 703-696-9544",,Katie.wisecarver@us.af.mil,,,03/06/2019,09/13/2019,03/06/2019 10:57:06,Synopsis 2
W912HZ11BAA02,2011 Broad Agency Announcement,DOD-COE-ERDC,Engineer Research and Development Center,,10,"Allison Hudson 
Contract Specialist
Phone 601-634-5233",,Allison.B.Hudson@usace.army.mil,,,05/06/2011,01/01/2012,05/05/2011 23:17:05,Synopsis 1
W912HZ12BAA01,W912HZ12BAA01,DOD-COE-ERDC,Engineer Research and Development Center,,10,"Lisa Luckett
Email: Lisa.K.Luckett@usace.army.mil
Phone 601-634-2633",,lisa.k.luckett@usace.army.mil,,,01/24/2012,01/31/2013,02/10/2012 14:38:10,Synopsis 2
N00014-19-S-F005,Fiscal Year (FY) 2020 Department of Defense Multidisciplinary Research Program of the University Research Initiative (MURI),DOD-ONR,Office of Naval Research,,,"David Broadwell
Grant Management Specialist
Phone 703-588-2866",,david.broadwell@navy.mil,,,02/28/2019,09/13/2019,04/11/2019 12:07:11,Synopsis 2
W911NF-19-S-0008,Multidisciplinary Research Program of the University Research Initiative (FY20 ARMY SUBMISSION),DOD-AMC,Dept of the Army -- Materiel Command,180000000,,"Kia S McCormick
Procurement Analyst
Phone 919-549-4281",,kia.s.mccormick.civ@mail.mil,,,03/01/2019,09/13/2019,04/18/2019 16:23:18,Synopsis 6
AFOSR-BAA-2010-1,Research Interests of the Air Force Office of Scientific Research,DOD-AFOSR,Air Force Office of Scientific Research,,,afosr.baa@afosr.af.mil,,afosr.baa@afosr.af.mil,,,02/05/2010,04/19/2011,04/18/2011 10:21:18,Synopsis 2
BAA-AFOSR-2011-01,Research Interests of the Air Force Office of Scientific Research,DOD-AFOSR,Air Force Office of Scientific Research,,,Procurement Analyst,,afosr.baa@afosr.af.mil,,,04/18/2011,03/28/2012,03/27/2012 11:04:27,Synopsis 3
BAA-AFOSR-2012-0001,Research Interests of the Air Force Office of Scientific Research,DOD-AFOSR,Air Force Office of Scientific Research,,,Procurement Analyst,,afosr.baa@afosr.af.mil,,,03/27/2012,04/30/2013,03/27/2013 15:28:27,Synopsis 2
APS-OAA-14-000001,2014 & 2015 GDA APS,USAID,Agency for International Development,,,"Ken Lee
",,kenlee@usaid.gov,,,02/20/2014,04/15/2016,04/07/2016 10:53:07,Synopsis 7
DARPA-BAA-14-30,Hand Proprioception,DOD-DARPA-BTO,DARPA - Biological Technologies Office,,,BAA Coordinator,,DARPA-BAA-14-30@darpa.mil,,,04/24/2014,09/10/2014,04/30/2014 11:20:30,Synopsis 2
2017-NIST-SBIR-01,FY 2017 Small Business Innovation Research (SBIR) Program,DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Management and Program Analyst
Phone 301-975-5718",,grants@nist.gov,,,01/10/2017,03/30/2017,02/28/2017 18:06:28,Synopsis 2
2018-NIST-SBIR-02,FY 2018 Small Business Innovation Research (SBIR) Program - Phase II,DOC-NIST,National Institute of Standards and Technology,,,"Christopher Hunton
Management and Program Analyst
Phone 301-975-5718",,grants@nist.gov,,,02/21/2018,04/24/2018,02/22/2018 12:48:22,Synopsis 2
W15QKN-15-R-0074,Revolutionary Fibers and Textiles–Manufacturing Innovation Institute (RFT-MII),DOD-AMC,Dept of the Army -- Materiel Command,,,"Lauren McDermott
Contract Specialist
",,lauren.a.mcdermott.civ@mail.mil,,,05/12/2015,09/18/2015,10/01/2018 13:38:01,Synopsis 4
NOAA-OAR-SG-2019-2005960,Exploring New Aquaculture Opportunities - 2019,DOC,Department of Commerce,1500000,16,"For questions about this competition, please contact the Sea Grant aquaculture team                   (oar.hq.sg.aquaculture@noaa.gov). 

The National Sea Grant Office mailing address is:
NOAA Sea Grant
1315 East-West Highway SSMC3, R/SG
Silver Spring, MD 20910 
301-734-1066",,oar.hq.sg.aquaculture@noaa.gov,,,02/25/2019,04/24/2019,02/25/2019 16:00:25,Synopsis 1
NOAA-OAR-SG-2019-2005963,Advanced Aquaculture Collaborative Programs - 2019,DOC,Department of Commerce,9000000,8,"For questions about this competition, please contact the Sea Grant aquaculture team (oar.hq.sg.aquaculture@noaa.gov). 
The NSGO mailing address is:
NOAA Sea Grant
1315 East-West Highway SSMC3, R/SG
Silver Spring, MD 20910 301-734-1066",,oar.hq.sg.aquaculture@noaa.gov,,,02/25/2019,05/15/2019,02/25/2019 14:15:25,Synopsis 2
NOAA-OAR-SG-2019-2005953,"Social, Behavioral, and Economic Research Needs in Aquaculture - 2019",DOC,Department of Commerce,3000000,13,"For questions about this competition, please contact the Sea Grant aquaculture team (oar.hq.sg.aquaculture@noaa.gov). 
The National Sea Grant Office mailing address is:
NOAA Sea Grant
1315 East-West Highway SSMC3, R/SG
Silver Spring, MD 20910 
301-734-1066",,oar.hq.sg.aquaculture@noaa.gov,,,02/25/2019,05/01/2019,02/25/2019 15:20:25,Synopsis 1
DE-FOA-0002128,Fiscal Year 2020 Consolidated Innovative Nuclear Research,DOE-ID,Idaho Field Office,68000000,58,"Andrew J Ford
Grantor
Phone 208-526-3059",,fordaj@id.doe.gov,,,08/20/2019,02/12/2020,12/09/2019 13:24:09,Synopsis 4
72011320RFA00001,Innovation-Based Economic Development and Private Sector Growth in Belarus (INNOVATE) Activity,USAID-UKR,Ukraine USAID-Kiev,10000000,1,"Marina Orlova
Administrative Agreement Officer
Sr. Acquisition & Assistance Specialist",,morlova@usaid.gov,,,04/27/2020,06/08/2020,05/20/2020 6:17:20,Synopsis 2
HR001120S0053,Transforming the Battlespace,DOD-DARPA-TTO,DARPA - Tactical Technology Office,,,"BAA Coordinator
HR001120S0053@darpa.mil",,HR001120S0053@darpa.mil,,,06/12/2020,06/11/2021,06/12/2020 7:09:12,Synopsis 1
RFA-294-17-000001,Pre-service Teacher Education Program,USAID-WES,"West Bank, Gaza USAID-West Bank",,,"Miada Younis
Acquisition Specialist
Phone 0097235114886",,myounis@usaid.gov,,,03/03/2017,04/14/2017,03/03/2017 10:18:03,Synopsis 2
DE-FOA-0001953,SOLICITATION ON TOPICS INFORMING NEW PROGRAM AREAS,DOE-ARPAE,Advanced Research Projects Agency Energy,45,45,"ARPA-E Contracting Officer 
arpa-e-co@hq.doe.gov",,arpa-e-co@hq.doe.gov,,,12/20/2018,09/30/2022,06/10/2020 13:24:10,Synopsis 16
W911QY20R0022,US Army Combat Capabilities Development Command Broad Agency Announcement,DOD-AMC-ACCAPGN,ACC APG - Natick,,50,"Shawn P Haubner
Grantor
Phone 508-206-2067",,shawn.p.haubner.civ@mail.mil,,,06/02/2020,02/28/2025,06/24/2020 10:30:24,Synopsis 1
DE-FOA-0001954,SOLICITATION ON TOPICS INFORMING NEW PROGRAM AREAS SBIR/STTR,DOE-ARPAE,Advanced Research Projects Agency Energy,75750000,63,"ARPA-E Contracting Officer 
arpa-e-co@hq.doe.gov",,arpa-e-co@hq.doe.gov,,,12/20/2018,09/30/2022,07/01/2020 8:56:01,Synopsis 14
HDTRA1-08-10-BRCWMD-BAA,DTRA FY2009  2011 Basic Research for Combating Weapons of Mass Destruction (WMD) Broad Agency Announcement (BAA),DOD-DTRA,Defense Threat Reduction Agency,100000000,65,"Gena Leake
Contract Specialist
Phone 000-000-0000",,HDTRA1-08-10-BRCWMD-A@dtra.mil,,,02/12/2009,09/30/2010,10/28/2013 11:50:28,Synopsis 11
USDA-CSREES-AFRI-002010,Agriculture and Food Research Initiative Competitive Grants Program,USDA-CSREE,CSREES,190000000,,"CSREES Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET.
",,electronic@csrees.usda.gov,,,12/17/2008,07/30/2009,04/24/2009 16:05:24,Synopsis 4
RFA-OAA-15-000011,Regional Workforce Development Program,USAID,Agency for International Development,35000000,1,"Abdulaziz Yousuf
Grants Specialist
Phone 202-567-4203",,ayousuf@usaid.gov,,,04/30/2015,06/17/2015,06/11/2015 8:20:11,Synopsis 3
RFA-391-17-000003,Integrated Health Systems Strengthening and Service Delivery Activity (IHSS/SD Activity),USAID-PAK,Pakistan USAID-Islamabad,49700000,1,"Saulat Rehan
A and A  Specialist
Phone 0092512015008",,srehan@usaid.gov,,,02/10/2017,05/15/2017,04/07/2017 1:50:07,Synopsis 4
72051420RFA00011,Youth Resilience Activity (YRA),USAID-COL,Colombia USAID-Bogota,,1,"Paula Cubillos
Senior Acquisition Specialist
Phone 2022166213",,pcubillos@usaid.gov,,,04/22/2020,05/25/2020,05/12/2020 10:50:12,Synopsis 1
72068718RFA00004,Accessible Continuum of Care and Essential Services Sustained (ACCESS) Program in Madagascar,USAID-MAD,Madagascar USAID-Antananarivo,,1,"Verohantan'Iaina RABEMANANTSOA
Phone 00261334432796",,verabemanantsoa@usaid.gov,,,02/27/2018,04/19/2018,03/28/2018 9:40:28,Synopsis 2
