OPPORTUNITY NUMBER,OPPORTUNITY TITLE,AGENCY CODE,AGENCY NAME,ESTIMATED FUNDING,EXPECTED NUMBER OF AWARDS,GRANTOR CONTACT,AGENCY CONTACT PHONE,AGENCY CONTACT EMAIL,ESTIMATED POST DATE,ESTIMATED APPLICATION DUE DATE,POSTED DATE,CLOSE DATE,LAST UPDATED DATE/TIME,VERSION
HHS-2017-ACF-OCS-ET-1216,Community Services Block Grant (CSBG) Training and Technical Assistance (T/TA) Program: Learning Communities Resource Center (LCRC),HHS-ACF-OCS,Administration for Children and Families - OCS,500000,1,"ACF Applications Help Desk
app_support@acf.hhs.gov
",,app_support@acf.hhs.gov,,,06/14/2017,07/24/2017,06/14/2017 13:18:14,Synopsis 1
SCAPPD-10-CA-001-SCA-100509,Lincoln Learning Centers in Afghanistan,DOS-SA,Bureau of South and Central Asian Affairs,1950000,1,"Grachel Kubaitis
Grants Program Specialist
Phone 202-647-8905",,KubaitisGJ@state.gov,,,10/05/2009,11/16/2009,10/02/2009 15:59:02,Synopsis 1
P14AC00372,Lake County Educational Services Center Distance Learning Program,DOI-NPS,National Park Service,35000,1,"Katie Schroeder
Grants Management Officer
Phone 402-661-1640",,catherine_schroeder@nps.gov,,,04/21/2014,04/28/2014,04/21/2014 13:55:21,Synopsis 1
HHS-2010-ACF-OHS-HC-0089,National Center on Quality Teaching and Learning,HHS-ACF,Administration for Children and Families,8000000,1,"ACF Applications Help Desk
app_support@acf.hhs.gov
",,app_support@acf.hhs.gov,,,05/28/2010,07/12/2010,05/28/2010 14:40:28,Synopsis 1
ED-GRANTS-082611-001,Race to the Top--Early Learning Challenge CFDA Number: 84.412,ED,Department of Education,500000000,,"Joyce Mays
Management Analyst 
Phone 202-245-6122
joyce.mays@ed.gov
Program Manager:
Meredith Farace
U.S. Department of Education
400 Maryland Ave., SW., room 7E208 Washington, DC 20202
Telephone: 202-453-6400 or by e-mail: 
",,RTT.Early.Learning.Challenge@ed.gov.,,,08/26/2011,10/19/2011,08/26/2011 10:36:26,Synopsis 1
RFA-HS-15-001,Patient Safety Learning Laboratories: Innovative Design and Development to Improve Healthcare Delivery Systems (P30),HHS-AHRQ,Agency for Health Care Research and Quality,5000000,5,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV
",,FBOWebmaster@OD.NIH.GOV,,,02/05/2015,04/27/2015,02/05/2015 11:05:05,Synopsis 1
HHS-2015-ACF-OHS-HC-0996,"National Center on Early Childhood Development, Teaching and Learning",HHS-ACF-OHS,Administration for Children and Families - OHS,14000000,1,"ACF Applications Help Desk
app_support@acf.hhs.gov
",,app_support@acf.hhs.gov,,,05/19/2015,07/23/2015,07/02/2015 9:19:02,Synopsis 2
RFA-HD-12-202,Learning Disabilities Research Centers (P50),HHS-NIH11,National Institutes of Health,7000000,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV
",,FBOWebmaster@OD.NIH.GOV,,,01/24/2011,05/03/2011,01/24/2011 12:26:24,Synopsis 1
13AC09,Core Competencies for Corrections Learning and Performance Professionals,USDOJ-BOP-NIC,National Institute of Corrections,,1,"Melanie Simms
Administrative Officer
Phone 202-353-0484",,mxsimms@bop.gov,,,07/15/2013,08/08/2013,07/18/2013 9:02:18,Synopsis 2
P16AS00087,Urban Waters Learning Network,DOI-NPS,National Park Service,308999,1," JOHN BECHTOLD 303-969-2492
John_Bechtold@nps.gov
",,John_Bechtold@nps.gov,,,03/29/2016,,03/29/2016 16:07:29,Synopsis 1
USDA-FAS-10960-0700-10-20-0018,"Learning, Analytics, and Knowledge Management Support in Kenya",USDA-FAS-GP-10960,Technical Agricultural Assistance 10.960,7000000,2,"Melissa Yeakley Martin
Phone: 202-772-4817
Email: Melissa.Yeakley@usda.gov",,Melissa.Yeakley@usda.gov,,,06/03/2020,07/31/2020,06/11/2020 16:33:11,Synopsis 3
SCAKAB-18-AW-001-SCA-03082018,Maintenance and Operation of English Language and Computer Learning Centers,DOS-AFG,U.S. Mission to Afghanistan,2000000,1,"Karen Brown, Grants Management Officer, Public Affairs Section, U.S. Embassy, Kabul, Afghanistan
",,KabulPASProposals@state.gov,,,03/08/2018,05/07/2018,03/08/2018 16:40:08,Synopsis 1
ED-GRANTS-062310-001,Office of Elementary and Secondary Education (OESE): Smaller Learning Communities Program CFDA Number 84.215L,ED,Department of Education,32674540,14,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Manager:
Angela Hernandez-Marshall
U.S. Department of Education
400 Maryland Avenue, SW., room 3E308, 
Washington, DC 20202-6200
Telephone: 202-205-1909 or by e-mail:",,smallerlearningcommunities@ed.gov,,,06/23/2010,08/06/2010,06/30/2010 11:21:30,Synopsis 2
12-560,Advancing Informal STEM Learning,NSF,National Science Foundation,20000000,34,"NSF grants.gov support
grantsgovsupport@nsf.gov
",,grantsgovsupport@nsf.gov,,,05/22/2012,01/14/2013,05/22/2012 14:06:22,Synopsis 1
RFA-HD-12-203,Learning Disabilities Innovation Hubs (R24),HHS-NIH11,National Institutes of Health,2000000,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV
",,FBOWebmaster@OD.NIH.GOV,,,01/25/2012,04/11/2012,01/25/2012 10:39:25,Synopsis 1
PA-12-247,Development of Mathematical Cognition and Reasoning and the Prevention of Math Learning Disabilities (R03),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV
",,FBOWebmaster@OD.NIH.GOV,,,07/25/2012,01/07/2015,07/25/2012 11:15:25,Synopsis 1
PA-12-248,Development of Mathematical Cognition and Reasoning and the Prevention of Math Learning Disabilities (R01),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV
",,FBOWebmaster@OD.NIH.GOV,,,07/25/2012,01/07/2015,07/25/2012 11:21:25,Synopsis 1
PA-12-246,Development of Mathematical Cognition and Reasoning and the Prevention of Math Learning Disabilities (R21),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV
",,FBOWebmaster@OD.NIH.GOV,,,07/25/2012,01/07/2015,07/25/2012 11:11:25,Synopsis 1
DE-FOA-0000090,Recovery Act: Wind Energy Consortia between Institutions of Higher Learning and Industry,DOE-GFO,Golden Field Office,,,"using this
link
support@fedconnect.net
Sara Wilson
sara.wilson@go.doe.gov
",,support@fedconnect.net,,,06/02/2009,07/29/2009,07/23/2009 19:00:23,Synopsis 6
RFA-HD-17-003,Learning Disabilities Innovation Hubs (P20),HHS-NIH11,National Institutes of Health,1890000,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV
",,FBOWebmaster@OD.NIH.GOV,,,03/04/2016,05/13/2016,03/04/2016 15:02:04,Synopsis 1
HHS-2013-ACF-OCS-ET-0582,Community Services Block Grant (CSBG): Learning Communities Resource Center,HHS-ACF-OCS,Administration for Children and Families - OCS,400000,1,"ACF Applications Help Desk
app_support@acf.hhs.gov
",,app_support@acf.hhs.gov,,,06/07/2013,07/25/2013,06/25/2013 15:41:25,Synopsis 4
RFA-HS-15-003,AHRQ Patient-Centered Outcomes Research Clinical Decision Support Learning Network (U18),HHS-AHRQ,Agency for Health Care Research and Quality,500000,1,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV
",,FBOWebmaster@OD.NIH.GOV,,,07/09/2015,11/13/2015,07/09/2015 11:46:09,Synopsis 1
HHS-2015-ACF-OCS-ET-1006,Community Services Block Grant (CSBG) Training and Technical Assistance (T/TA) Program: Learning Communities Resource Center,HHS-ACF-OCS,Administration for Children and Families - OCS,500000,1,"ACF Applications Help Desk
app_support@acf.hhs.gov
",,app_support@acf.hhs.gov,,,05/14/2015,07/13/2015,06/11/2015 12:14:11,Synopsis 2
HRSA-17-061,Family Leadership in Language and Learning (FL3),HHS-HRSA,Health Resources and Services Administration,500000,1,"Department of Health and Human Services, Health Resources and Services Administration
mkoplitz@hrsa.gov
",,mkoplitz@hrsa.gov,,,08/15/2016,10/14/2016,08/15/2016 13:21:15,Synopsis 1
RFA-HD-17-006,Learning Disabilities Research Centers (P50),HHS-NIH11,National Institutes of Health,,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV
",,FBOWebmaster@OD.NIH.GOV,,,09/23/2016,12/28/2016,09/23/2016 13:43:23,Synopsis 1
RFA-HS-18-001,"Patient Safety Learning Laboratories: Pursuing Safety in Diagnosis and Treatment at the Intersection of Design, Systems Engineering, and Health Services Research (R18)",HHS-AHRQ,Agency for Health Care Research and Quality,5000000,8,"Jerry Calderone AHRQ Referral Officer Phone 301-427-1548
Gerald.Calderone@ahrq.hhs.gov
",,Gerald.Calderone@ahrq.hhs.gov,,,01/12/2018,03/26/2018,01/12/2018 13:16:12,Synopsis 1
RFA-HS-19-001,"Patient Safety Learning Laboratories (2019): Pursuing Safety in Diagnosis and Treatment at the Intersection of Design, Systems Engineering, and Health Services Research (R18)",HHS-AHRQ,Agency for Health Care Research and Quality,,,"Jerry Calderone AHRQ Referral Officer Phone 301-427-1548
Gerald.Calderone@ahrq.hhs.gov",,Gerald.Calderone@ahrq.hhs.gov,,,01/31/2019,03/31/2019,02/01/2019 7:43:01,Synopsis 2
HHS-2020-ACF-OCS-ET-1813,Community Services Block Grant (CSBG) Training and Technical Assistance (T/TA) Program: Learning Communities Resource Center (LCRC),HHS-ACF-OCS,Administration for Children and Families - OCS,500000,1,"ACF Applications Help Desk
app_support@acf.hhs.gov",,app_support@acf.hhs.gov,,,04/17/2020,06/16/2020,04/17/2020 11:57:17,Synopsis 1
NPS-NOI-MACA-J5533110001,Park-Based Science Learning for Diverse Students,DOI-NPS,National Park Service,158820,1,"Rose McClelland
Contracting Specialist
Phone 504-589-3882",,rose_mcclelland@nps.gov,,,12/09/2010,12/16/2010,12/09/2010 16:43:09,Synopsis 1
P17AS00050,Urban Waters Learning Network,DOI-NPS,National Park Service,328998,1," JOHN BECHTOLD 
John_Bechtold@nps.gov
",,John_Bechtold@nps.gov,,,01/10/2017,,01/10/2017 11:50:10,Synopsis 1
DARPA-BAA-11-36,"ENGAGE: Learning to Solve Problems, Solving Problems to Learn",DOD-DARPA-IPTO,DARPA - Information Processing Technology Office,,,"Russell Shilling, I2O Program Manager 


",,DARPA-BAA-11-36@darpa.mil,,,02/25/2011,05/27/2011,02/25/2011 13:20:25,Synopsis 1
ED-GRANTS-080116-001,Office of Special Education and Rehabilitative Services (OSERS): Disability Innovation Fund: Transition Work-Based Learning Model Demonstrations CFDA Number 84.421B,ED,Department of Education,30000000,7,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6288
EducationGrantInquiries@ed.gov
Program Manager:
RoseAnn Ashby, 
U.S. Department of Education, 
Rehabilitation Services Administration, 
400 Maryland Avenue SW., Room 5057,
Potomac Center Plaza (PCP), 
Washington, DC 20202-5076. 
Telephone: (202) 245-7258, or by email: roseann.ashby@ed.gov.",,roseann.ashby@ed.gov,,,08/01/2016,09/06/2016,09/08/2016 8:07:08,Synopsis 3
USAID-RWANDA-696-11-001-DRAFT-RFA,"LITERACY, LANGUAGE AND LEARNING - EARLY LITERACY AND NUMERACY INITIATIVE",USAID-RWA,Rwanda USAID-Kigali,17000000,1,"Aster Mekonnen
Grantor
Phone +250-252-596400",,askebede@usaid.gov,,,11/22/2010,12/06/2010,11/22/2010 4:18:22,Synopsis 1
P19AS00213,Urban Waters Learning Network,DOI-NPS,National Park Service,339840,1,"Andrew Lubner 303-969-2378
andrew_lubner@nps.gov",,andrew_lubner@nps.gov,,,05/31/2019,,05/30/2019 17:30:30,Synopsis 1
USAID-RWANDA-RFA-696-11-000001,"LITERACY, LANGUAGE AND LEARNING - EARLY LITERACY AND  NUMERACY INITIATIVE",USAID-RWA,Rwanda USAID-Kigali,22000000,1,"Aster K. Mekonnen
Grantor
Phone +250-252-596400",,askebede@usaid.gov,,,01/20/2011,02/21/2011,02/03/2011 4:32:03,Synopsis 2
ED-GRANTS-052417-003,OSERS: OSEP: Research and Development Center on Developing Software to Adapt and Customize Instruction in Digital Learning Environments to Improve Results for Children with Disabilities CFDA Number 84.327A,ED,Department of Education,1000000,1,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6288
EducationGrantInquiries@ed.gov
Program Manager:
Tara Courchaine, 
U.S. Department of Education, 
400 Maryland Avenue SW., Room 5143, 
Potomac Center Plaza, 
Washington, DC 20202-2500. Telephone: (202) 245-6462 or e-Mail: Tara.Courchaine@ed.gov.",,Tara.Courchaine@ed.gov,,,05/24/2017,07/10/2017,05/24/2017 10:11:24,Synopsis 2
EPA-OA-OCHP-20-01,CHILDREN’S HEALTHY LEARNING ENVIRONMENTS,EPA,Environmental Protection Agency,315000,2,"Becky Cook-Shyovitz
U.S. Environmental Protection Agency
WJ Clinton North, Room 2512
1200 Pennsylvania Ave., NW
Washington, DC 20460
cook-shyovitz.becky@epa.gov",,Becky Cook-Shyovitz,,,04/15/2020,06/01/2020,04/30/2020 13:35:30,Synopsis 2
P14AS00203,Urban Waters Learning Network,DOI-NPS,National Park Service,149984,1,"June Zastrow, 303-987-6718
June_Zastrow@nps.gov
",,June_Zastrow@nps.gov,,,07/24/2014,08/07/2014,07/24/2014 17:54:24,Synopsis 2
TOKYO-PAS-FY20-02-07,FY2020 U.S. Embassy Promoting Study-in-the-United-States and Fostering English Language Learning Programs,DOS-JPN,U.S. Mission to Japan,,6,"Tokyo PAS
Grants Management
Phone 81-3-3224-5000",,tokyopasgrants@state.gov,,,02/03/2020,03/31/2020,03/01/2020 19:59:01,Synopsis 3
RFA-615-17-000005,"COUNTY MEASUREMENTS, LEARNING AND ACCOUNTABILITY       PROGRAM II",USAID,Agency for International Development,19250000,1,"Nya Kwai Boayue
Agreement Officer
USAID/KEA",,nboayue@usaid.gov,,,06/23/2017,07/24/2017,06/23/2017 6:34:23,Synopsis 1
HHS-2010-ACF-OHS-ST-0120,American Recovery and Reinvestment Act of 2009 - Early Learning Mentor Coaches,HHS-ACF,Administration for Children and Families,25000000,150,"David Kadan
ACF Grants Management Officer
202-401-5513
ACFOGME-Grants@acf.hhs.gov",,ACFOGME-Grants@acf.hhs.gov,,,05/28/2010,07/19/2010,06/03/2010 11:30:03,Synopsis 6
RFA-HS-12-002,Research Centers in Primary Care Practice Based Research and Learning (P30),HHS-AHRQ,Agency for Health Care Research and Quality,600000,,"NIH OER Webmaster
FBOWebmaster@OD.NIH.GOV
",,FBOWebmaster@OD.NIH.GOV,,,11/28/2011,01/26/2012,11/28/2011 11:54:28,Synopsis 1
NNL09ZB1005C,GLOBAL CLIMATE CHANGE EDUCATION RESEARCH  EXPERIENCES TEACHING  LEARNING,NASA-LRC,NASA Langley Research Center,8000000,25,"Liliana J Richwine
Liliana.J.Richwine@nasa.gov
Timothy P Cannella
Timothy.P.Cannella@nasa.gov
NAIS Support
nais.support@nasa.gov
",,Liliana.J.Richwine@nasa.gov,,,05/27/2009,,05/27/2009 15:26:27,Synopsis 1
HRSA-14-090,Perinatal and Infant Oral Health Quality Improvement National Learning Network,HHS-HRSA,Health Resources and Services Administration,450000,1,"Department of Health and Human Services, Health Resources and Services Administration, HRSA Grants Application Center, 910 Clopper Road, Suite 155 South, Gaithersburg, MD, 20878
CallCenter@HRSA.GOV
",,CallCenter@HRSA.GOV,,,05/16/2014,06/30/2014,05/16/2014 10:55:16,Synopsis 1
NPS-NOIP18AC00138,Experiential Nearshore Learning - GRPO,DOI-NPS,National Park Service,150000,1,"Noel Miller
Grants Management Specialist
Phone 402-661-1658",,noel_miller@nps.gov,,,04/11/2018,04/24/2018,04/11/2018 15:23:11,Synopsis 1
HRSA-18-127,Pediatric Emergency Care Coordinator (PECC) Learning Collaborative Demonstration Project,HHS-HRSA,Health Resources and Services Administration,1000000,10,"Department of Health and Human Services, Health Resources and Services Administration
sodonnell@hrsa.gov
",,sodonnell@hrsa.gov,,,07/18/2018,08/20/2018,07/18/2018 15:24:18,Synopsis 1
20-540,NSF-Simons Research Collaborations on the Mathematical and Scientific Foundations of Deep Learning,NSF,National Science Foundation,20000000,,"NSF grants.gov support
grantsgovsupport@nsf.gov",,grantsgovsupport@nsf.gov,,,01/30/2020,04/30/2020,03/25/2020 1:00:25,Synopsis 4
HHS-2020-ACF-OHS-HC-1828,"National Center on Early Childhood Development, Teaching, and Learning",HHS-ACF-OHS,Administration for Children and Families - OHS,10200000,1,"ACF Applications Help Desk
app_support@acf.hhs.gov",,app_support@acf.hhs.gov,,,04/07/2020,06/22/2020,04/07/2020 14:25:07,Synopsis 1
P14AC01125,SAIT and BOR Blended Learning; Curriculum Design and Development for Harpers Ferry and the Mather Training Center,DOI-NPS,National Park Service,100000,1,"Katie Schroeder
Grants Management Officer
Phone 402-661-1640",,catherine_schroeder@nps.gov,,,08/07/2014,08/12/2014,08/07/2014 10:55:07,Synopsis 1
RFI-623-13-00002,Evaluating and Learning from USAID EA Conflict Management Activities,USAID-EAF,East Africa USAID-Kenya,,,"Ali Ali
Regional Acquisition & Assistance S
Phone +254 20 8622451",,alali@usaid.gov,,,10/24/2013,11/07/2013,11/05/2013 0:26:05,Synopsis 4
NPS-NOIP13AC00045,THIS IS NOT A REQUEST FOR APPLICATIONS- Operation of Indiana Dunes Environmental Learning Center- THIS IS NOT A REQUEST FOR APPLICATIONS,DOI-NPS,National Park Service,28000,1,"Noel Miller
Grants Management Specialist
Phone 402-661-1658",,noel_miller@nps.gov,,,08/17/2015,08/27/2015,08/17/2015 15:43:17,Synopsis 1
NPS-NOIP13AC00045-03,THIS IS NOT A REQUEST FOR APPLICATIONS- DUNES LEARNING CENTER INDU- THIS IS NOT A REQUEST FOR APPLICATIONS,DOI-NPS,National Park Service,1500000,1,"Noel Miller
Grants Management Specialist
Phone 402-661-1658",,noel_miller@nps.gov,,,08/22/2016,09/01/2016,08/22/2016 15:03:22,Synopsis 1
ED-GRANTS-050511-001,Technology and Media Services for Individuals with Disabilities--Center on Online Learning and Students with Disabilities CFDA Number 84.327U,ED,Department of Education,1497000,1,"Julius Cotton
ED Grants.gov FIND Systems Admin.
Phone 202-245-6140
julius.cotton@ed.gov
Program Manager:
David Malouf
U.S. Department of Education
400 Maryland Avenue, SW., Room 4114
Potomac Center Plaza (PCP)
Washington, DC 20202-2550
Telephone: (202) 245-6253 or e-mail:",,David.Malouf@ed.gov,,,05/05/2011,07/25/2011,07/14/2011 13:28:14,Synopsis 7
P13AC00045,THIS IS NOT A REQUEST FOR PROPOSALS Notice of Intent to Award Indiana Dunes Learning Center,DOI-NPS,National Park Service,685000,1,"Katie Schroeder
Grants Management Specialist
Phone 402-661-1640",,catherine_schroeder@nps.gov,,,03/13/2013,03/20/2013,03/13/2013 12:47:13,Synopsis 2
CDC-RFA-TP10-100105CONT14,Preparedness and Emergency Response Learning Centers,HHS-CDC,Centers for Disease Control and Prevention,0,50,"Centers for Disease Control and Prevention (CDC)
Procurement and Grants Office (PGO)
Phone:  770-488-2700

",,pgotim@cdc.gov,,,07/07/2014,08/07/2014,07/07/2014 14:38:07,Synopsis 1
CDC-RFA-TP10-100102CONT11,Preparedness and Emergency Response Learning Centers (PERLC),HHS-CDC,Centers for Disease Control and Prevention,577965,15,"CDC Procurement and Grants Office
Phone 770-488-2700",,pgotim@cdc.gov,,,06/13/2011,08/01/2011,06/13/2011 12:55:13,Synopsis 1
72DFFP18RFA00001,"Implementer-led Design, Evidence, Analysis, and Learning (IDEAL)",USAID,Agency for International Development,30000000,1,"Ms. Joan Whelan
Acting Collaborating, Learning and Adapting Team Lead
",,jwhelan@usaid.gov,,,03/05/2018,05/07/2018,03/05/2018 16:45:05,Synopsis 1
P15AS00194,Connecting Students from Ventura Unified School District to the National Park Service for Educational and Service Learning Opportunities,DOI-NPS,National Park Service,75000,1,"Jason Whitehead
Jason_Whitehead@nps.gov
",,Jason_Whitehead@nps.gov,,,07/07/2015,,07/07/2015 12:54:07,Synopsis 1
P15AS00196,Connecting Students from Oxnard Union High School District to the National Park Service for Educational and Service Learning Opportunities,DOI-NPS,National Park Service,150000,1,"Jason Whitehead
Jason_Whitehead@nps.gov
",,Jason_Whitehead@nps.gov,,,07/07/2015,,07/07/2015 13:24:07,Synopsis 1
CDC-RFA-CE12-120405CONT16,Electronic Learning (E-Learning) Collaborative Resource Center for SV and IPV Prevention Practitioners,HHS-CDC,Centers for Disease Control and Prevention,0,50,"Linton Browning
Grants Management Specialist 
Phone 770-488-2756",,ogstims@cdc.gov,,,02/12/2016,04/11/2016,02/12/2016 10:23:12,Synopsis 1
RFA-FFP-17-000005,"Implementer-led Design, Evidence, Analysis and Learning (IDEAL)",USAID,Agency for International Development,30000000,1,"Joan Whelan
",,jwhelan@usaid.gov,,,07/06/2017,08/09/2017,07/06/2017 13:38:06,Synopsis 1
USDA-NIFA-EXCA-004573,Military Families Learning Network,USDA-NIFA,National Institute of Food and Agriculture,2187842,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays 
",,electronic@nifa.usda.gov,,,07/10/2014,08/08/2014,07/10/2014 13:37:10,Synopsis 1
CLP-CL-15-001,Community Health Peer Learning Program,HHS-OS-ONC,Office of the National Coordinator,1700000,1,CommunityHealthFOA@hhs.gov,,CommunityHealthFOA@hhs.gov,,,02/03/2015,04/06/2015,02/03/2015 9:54:03,Synopsis 1
INLP0042,Distance Learning Digital Course Creation Advisor,DOS-PAN,U.S. Mission to Panama,,1,"Deborah Guarnieri
Grantor
Phone 507 3175273",,guarnierida@state.gov,,,06/15/2018,07/10/2018,06/15/2018 12:47:15,Synopsis 1
USDA-NIFA-EXCA-006779,Military Families Learning Network,USDA-NIFA,National Institute of Food and Agriculture,2232450,,"NIFA Help Desk 
Phone: 202-401-5048 
Business hours are M-F, 7:00 am -5:00 pm ET, excluding Federal holidays",,electronic@nifa.usda.gov,,,06/25/2019,08/02/2019,06/25/2019 11:12:25,Synopsis 1
P16AS00508,Learning and Insight Project @ The Wing,DOI-NPS,National Park Service,30000,1,"Financial Assistance Officer Jason Whitehead 4156232254
Jason_Whitehead@nps.gov
",,Jason_Whitehead@nps.gov,,,08/17/2016,,08/17/2016 19:52:17,Synopsis 1
